[2026-04-01 14:54:43] [PAGE  ] [admin/admin] [103.215.54.146] GET /reservations/index.php?status=completed | Page loaded
[2026-04-01 14:54:49] [PAGE  ] [admin/admin] [103.215.54.146] GET /clients/index.php | Page loaded
[2026-04-01 14:54:54] [PAGE  ] [admin/admin] [103.215.54.146] GET /reports/index.php | Page loaded
[2026-04-01 14:54:59] [PAGE  ] [admin/admin] [103.215.54.146] GET /accounts/targets.php | Page loaded
[2026-04-01 14:55:00] [PAGE  ] [admin/admin] [103.215.54.146] GET /index.php | Page loaded
[2026-04-01 14:55:02] [PAGE  ] [admin/admin] [103.215.54.146] GET /vehicles/index.php | Page loaded
[2026-04-01 14:55:05] [PAGE  ] [admin/admin] [103.215.54.146] GET /vehicles/index.php?overdue=1 | Page loaded
[2026-04-01 14:55:08] [PAGE  ] [admin/admin] [103.215.54.146] GET /reservations/index.php | Page loaded
[2026-04-01 14:55:10] [PAGE  ] [admin/admin] [103.215.54.146] GET /gps/index.php | Page loaded
[2026-04-01 14:55:16] [PAGE  ] [admin/admin] [103.215.54.146] GET /gps/history.php | Page loaded
[2026-04-01 14:55:18] [PAGE  ] [admin/admin] [103.215.54.146] GET /gps/history.php?status=pending | Page loaded
[2026-04-01 14:55:21] [PAGE  ] [admin/admin] [103.215.54.146] GET /gps/history.php?status=active | Page loaded
[2026-04-01 14:55:22] [PAGE  ] [admin/admin] [103.215.54.146] GET /gps/history.php?status=completed | Page loaded
[2026-04-01 14:55:25] [PAGE  ] [admin/admin] [103.215.54.146] GET /accounts/index.php | Page loaded
[2026-04-01 14:55:29] [PAGE  ] [admin/admin] [103.215.54.146] GET /index.php | Page loaded
[2026-04-01 14:56:26] [PAGE  ] [admin/admin] [103.215.54.146] GET /gps/index.php?status=active&tracking=no | Page loaded
[2026-04-01 14:56:37] [PAGE  ] [admin/admin] [103.215.54.146] GET /index.php | Page loaded
[2026-04-01 14:56:43] [PAGE  ] [admin/admin] [103.215.54.146] GET /reservations/index.php?due_today=1 | Page loaded
[2026-04-01 14:57:16] [PAGE  ] [admin/admin] [103.215.54.146] GET /clients/index.php | Page loaded
[2026-04-01 14:57:20] [PAGE  ] [admin/admin] [103.215.54.146] GET /leads/pipeline.php | Page loaded
[2026-04-01 14:57:24] [PAGE  ] [admin/admin] [103.215.54.146] GET /gps/index.php | Page loaded
[2026-04-01 14:57:27] [PAGE  ] [admin/admin] [103.215.54.146] GET /accounts/index.php | Page loaded
[2026-04-01 14:57:29] [PAGE  ] [admin/admin] [103.215.54.146] GET /accounts/targets.php | Page loaded
[2026-04-01 14:57:36] [PAGE  ] [admin/admin] [103.215.54.146] GET /accounts/hope_window.php | Page loaded
[2026-04-01 16:17:06] [PAGE  ] [admin/admin] [103.215.54.146] GET /index.php | Page loaded
[2026-04-01 16:31:11] [PAGE  ] [admin/admin] [103.215.54.146] GET /reservations/index.php | Page loaded
[2026-04-01 16:31:20] [PAGE  ] [admin/admin] [103.215.54.146] GET /reservations/index.php?search=Fortuner+u&from_date=&to_date= | Page loaded
[2026-04-01 18:07:14] [PAGE  ] [-] [103.215.54.177] GET / | Page loaded
[2026-04-01 18:07:14] [PAGE  ] [-] [103.215.54.177] GET /auth/login.php | Page loaded
[2026-04-01 18:07:27] [PAGE  ] [-] [103.215.54.177] POST /auth/login.php | Page loaded
[2026-04-01 18:07:27] [ACTION] [-] [103.215.54.177] POST /auth/login.php | Login failed for username: Orentincars
[2026-04-01 18:07:37] [PAGE  ] [-] [103.215.54.177] POST /auth/login.php | Page loaded
[2026-04-01 18:07:37] [ACTION] [admin/admin] [103.215.54.177] POST /auth/login.php | Login successful: Admin (role: admin)
[2026-04-01 18:07:37] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 18:07:42] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 18:07:47] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?search=Swift&from_date=&to_date= | Page loaded
[2026-04-01 18:12:24] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?search=Mazarin+Haq&from_date=&to_date= | Page loaded
[2026-04-01 18:12:31] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 18:12:41] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?search=Nazarul&from_date=&to_date= | Page loaded
[2026-04-01 18:43:43] [PAGE  ] [-] [2402:8100:2a72:963:0:25:f6b5:d501] GET / | Page loaded
[2026-04-01 18:43:43] [PAGE  ] [-] [2402:8100:2a72:963:0:25:f6b5:d501] GET /auth/login.php | Page loaded
[2026-04-01 18:43:52] [PAGE  ] [-] [2402:8100:2a72:963:0:25:f6b5:d501] POST /auth/login.php | Page loaded
[2026-04-01 18:43:52] [ACTION] [admin/admin] [2402:8100:2a72:963:0:25:f6b5:d501] POST /auth/login.php | Login successful: admin (role: admin)
[2026-04-01 18:43:52] [PAGE  ] [admin/admin] [2402:8100:2a72:963:0:25:f6b5:d501] GET /index.php | Page loaded
[2026-04-01 18:44:03] [PAGE  ] [admin/admin] [2402:8100:2a72:963:0:25:f6b5:d501] GET /leads/pipeline.php | Page loaded
[2026-04-01 18:44:23] [PAGE  ] [admin/admin] [2402:8100:2a72:963:0:25:f6b5:d501] POST /leads/edit.php | Page loaded
[2026-04-01 18:44:24] [PAGE  ] [admin/admin] [2402:8100:2a72:963:0:25:f6b5:d501] GET /leads/pipeline.php | Page loaded
[2026-04-01 18:46:02] [PAGE  ] [admin/admin] [2402:8100:2a72:963:0:25:f6b5:d501] POST /leads/edit.php | Page loaded
[2026-04-01 18:46:03] [PAGE  ] [admin/admin] [2402:8100:2a72:963:0:25:f6b5:d501] GET /leads/pipeline.php | Page loaded
[2026-04-01 20:15:15] [PAGE  ] [-] [103.215.54.177] GET / | Page loaded
[2026-04-01 20:15:15] [PAGE  ] [-] [103.215.54.177] GET /auth/login.php | Page loaded
[2026-04-01 20:15:25] [PAGE  ] [-] [103.215.54.177] POST /auth/login.php | Page loaded
[2026-04-01 20:15:25] [ACTION] [admin/admin] [103.215.54.177] POST /auth/login.php | Login successful: Admin (role: admin)
[2026-04-01 20:15:25] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 20:15:27] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?due_today=1 | Page loaded
[2026-04-01 20:15:34] [PAGE  ] [admin/admin] [103.215.54.177] GET /clients/index.php | Page loaded
[2026-04-01 20:15:36] [PAGE  ] [admin/admin] [103.215.54.177] GET /leads/pipeline.php | Page loaded
[2026-04-01 20:15:39] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 20:15:42] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php?status=maintenance | Page loaded
[2026-04-01 20:15:44] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php?overdue=1 | Page loaded
[2026-04-01 20:15:47] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/show.php?id=2 | Page loaded
[2026-04-01 20:16:03] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 20:16:08] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?search=4545&from_date=&to_date= | Page loaded
[2026-04-01 20:16:15] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/show.php?id=143 | Page loaded
[2026-04-01 20:16:32] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/bill.php?id=143 | Page loaded
[2026-04-01 20:18:04] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/show.php?id=143 | Page loaded
[2026-04-01 20:21:54] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 20:27:02] [PAGE  ] [-] [103.215.54.177] GET / | Page loaded
[2026-04-01 20:27:02] [PAGE  ] [-] [103.215.54.177] GET /auth/login.php | Page loaded
[2026-04-01 20:27:11] [PAGE  ] [-] [103.215.54.177] POST /auth/login.php | Page loaded
[2026-04-01 20:27:11] [ACTION] [admin/admin] [103.215.54.177] POST /auth/login.php | Login successful: Admin (role: admin)
[2026-04-01 20:27:11] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 20:27:23] [PAGE  ] [admin/admin] [103.215.54.177] GET /leads/pipeline.php | Page loaded
[2026-04-01 20:27:29] [PAGE  ] [admin/admin] [103.215.54.177] GET /leads/pipeline.php?view=kanban&time_range=today&q=Haqu&staff_filter=0&source_filter=&status_filter=&inquiry_filter=&sort=newest&date_from=2026-04-01&date_to=2026-04-01 | Page loaded
[2026-04-01 20:27:37] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 20:27:47] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?search=Haq&from_date=&to_date= | Page loaded
[2026-04-01 20:27:54] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/deliver.php?id=116 | Page loaded
[2026-04-01 20:28:25] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/show.php?id=116 | Page loaded
[2026-04-01 20:28:27] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/edit.php?id=116 | Page loaded
[2026-04-01 20:29:59] [PAGE  ] [admin/admin] [103.215.54.177] POST /reservations/edit.php?id=116 | Page loaded
[2026-04-01 20:29:59] [ACTION] [admin/admin] [103.215.54.177] POST /reservations/edit.php?id=116 | Updated reservation (ID: 116)
[2026-04-01 20:29:59] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/show.php?id=116 | Page loaded
[2026-04-01 20:30:01] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/deliver.php?id=116 | Page loaded
[2026-04-01 20:31:56] [PAGE  ] [admin/admin] [103.215.54.177] POST /reservations/deliver.php?id=116 | Page loaded
[2026-04-01 20:31:56] [ACTION] [admin/admin] [103.215.54.177] POST /reservations/deliver.php?id=116 | Delivered reservation (ID: 116)
[2026-04-01 20:31:56] [ACTION] [admin/admin] [103.215.54.177] POST /reservations/deliver.php?id=116 | Ledger: posted income Reservation Delivery amount=11000 (entry ID: 1098)
[2026-04-01 20:31:57] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/show.php?id=116 | Page loaded
[2026-04-01 20:32:01] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 20:32:07] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 20:32:12] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 20:32:16] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php?status=rented | Page loaded
[2026-04-01 20:32:20] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php?status=rented&search=Swift&rented_date= | Page loaded
[2026-04-01 20:32:32] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 20:32:37] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php | Page loaded
[2026-04-01 20:32:44] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php?status=available | Page loaded
[2026-04-01 20:33:15] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php?status=available&page=2 | Page loaded
[2026-04-01 20:33:36] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 20:33:41] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/create.php | Page loaded
[2026-04-01 20:55:48] [PAGE  ] [admin/admin] [103.215.54.177] POST /notifications/clear.php | Page loaded
[2026-04-01 20:55:48] [ACTION] [admin/admin] [103.215.54.177] POST /notifications/clear.php | Notification action: clear_all
[2026-04-01 20:55:49] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 20:56:00] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php?status=rented | Page loaded
[2026-04-01 20:56:07] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 20:56:19] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?search=Haq&from_date=&to_date= | Page loaded
[2026-04-01 20:56:25] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/show.php?id=116 | Page loaded
[2026-04-01 20:56:32] [PAGE  ] [admin/admin] [103.215.54.177] GET /reports/index.php | Page loaded
[2026-04-01 20:56:41] [PAGE  ] [admin/admin] [103.215.54.177] GET /accounts/index.php | Page loaded
[2026-04-01 21:01:03] [PAGE  ] [admin/admin] [103.215.54.177] POST /accounts/index.php | Page loaded
[2026-04-01 21:01:03] [ACTION] [admin/admin] [103.215.54.177] POST /accounts/index.php | Ledger: posted expense Investment amount=7500 (entry ID: 1099)
[2026-04-01 21:01:03] [PAGE  ] [admin/admin] [103.215.54.177] GET /accounts/index.php | Page loaded
[2026-04-01 21:01:33] [PAGE  ] [admin/admin] [103.215.54.177] POST /accounts/index.php | Page loaded
[2026-04-01 21:01:33] [ACTION] [admin/admin] [103.215.54.177] POST /accounts/index.php | Ledger: posted expense Investment amount=1400 (entry ID: 1100)
[2026-04-01 21:01:33] [PAGE  ] [admin/admin] [103.215.54.177] GET /accounts/index.php | Page loaded
[2026-04-01 21:02:04] [PAGE  ] [admin/admin] [103.215.54.177] POST /accounts/index.php | Page loaded
[2026-04-01 21:02:04] [ACTION] [admin/admin] [103.215.54.177] POST /accounts/index.php | Ledger: posted expense Investment amount=350 (entry ID: 1101)
[2026-04-01 21:02:04] [PAGE  ] [admin/admin] [103.215.54.177] GET /accounts/index.php | Page loaded
[2026-04-01 21:02:22] [PAGE  ] [admin/admin] [103.215.54.177] POST /accounts/index.php | Page loaded
[2026-04-01 21:02:22] [ACTION] [admin/admin] [103.215.54.177] POST /accounts/index.php | Ledger: posted expense Food expense amount=200 (entry ID: 1102)
[2026-04-01 21:02:22] [PAGE  ] [admin/admin] [103.215.54.177] GET /accounts/index.php | Page loaded
[2026-04-01 21:02:48] [PAGE  ] [admin/admin] [103.215.54.177] POST /accounts/index.php | Page loaded
[2026-04-01 21:02:48] [ACTION] [admin/admin] [103.215.54.177] POST /accounts/index.php | Ledger: posted expense Utilities amount=350 (entry ID: 1103)
[2026-04-01 21:02:48] [PAGE  ] [admin/admin] [103.215.54.177] GET /accounts/index.php | Page loaded
[2026-04-01 21:03:33] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 21:03:36] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php | Page loaded
[2026-04-01 21:03:40] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php?search=Crysta+&rented_date= | Page loaded
[2026-04-01 21:03:43] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/show.php?id=55 | Page loaded
[2026-04-01 21:08:10] [PAGE  ] [admin/admin] [103.215.54.177] POST /vehicles/add_expense.php | Page loaded
[2026-04-01 21:08:10] [ACTION] [admin/admin] [103.215.54.177] POST /vehicles/add_expense.php | Ledger: posted expense Vehicle Expense amount=8000 (entry ID: 1104)
[2026-04-01 21:08:10] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/show.php?id=55 | Page loaded
[2026-04-01 21:08:16] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 21:08:17] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php | Page loaded
[2026-04-01 21:08:21] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php?search=Swift+&rented_date= | Page loaded
[2026-04-01 21:08:24] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/show.php?id=35 | Page loaded
[2026-04-01 21:08:39] [PAGE  ] [admin/admin] [103.215.54.177] POST /vehicles/add_expense.php | Page loaded
[2026-04-01 21:08:39] [ACTION] [admin/admin] [103.215.54.177] POST /vehicles/add_expense.php | Ledger: posted expense Vehicle Expense amount=2000 (entry ID: 1105)
[2026-04-01 21:08:39] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/show.php?id=35 | Page loaded
[2026-04-01 21:08:43] [PAGE  ] [admin/admin] [103.215.54.177] GET /accounts/index.php | Page loaded
[2026-04-01 21:08:45] [PAGE  ] [admin/admin] [103.215.54.177] GET /attendance/index.php | Page loaded
[2026-04-01 21:09:00] [PAGE  ] [admin/admin] [103.215.54.177] GET /staff/index.php | Page loaded
[2026-04-01 21:09:03] [PAGE  ] [admin/admin] [103.215.54.177] GET /staff/edit.php?id=2 | Page loaded
[2026-04-01 21:09:05] [PAGE  ] [admin/admin] [103.215.54.177] GET /staff/show.php?id=2 | Page loaded
[2026-04-01 21:09:06] [PAGE  ] [admin/admin] [103.215.54.177] GET /staff/index.php | Page loaded
[2026-04-01 21:09:07] [PAGE  ] [admin/admin] [103.215.54.177] GET /staff/show.php?id=1 | Page loaded
[2026-04-01 21:09:18] [PAGE  ] [admin/admin] [103.215.54.177] POST /staff/show.php?id=1 | Page loaded
[2026-04-01 21:09:18] [PAGE  ] [admin/admin] [103.215.54.177] GET /staff/show.php?id=1 | Page loaded
[2026-04-01 21:09:23] [PAGE  ] [admin/admin] [103.215.54.177] GET /accounts/index.php | Page loaded
[2026-04-01 21:15:31] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 21:15:38] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 21:15:41] [PAGE  ] [admin/admin] [103.215.54.177] GET /accounts/index.php | Page loaded
[2026-04-01 21:16:16] [PAGE  ] [admin/admin] [103.215.54.177] POST /accounts/index.php | Page loaded
[2026-04-01 21:16:16] [ACTION] [admin/admin] [103.215.54.177] POST /accounts/index.php | Ledger: posted income Fortuner 25 amount=3200 (entry ID: 1107)
[2026-04-01 21:16:16] [PAGE  ] [admin/admin] [103.215.54.177] GET /accounts/index.php | Page loaded
[2026-04-01 21:16:38] [PAGE  ] [admin/admin] [103.215.54.177] GET /leads/pipeline.php | Page loaded
[2026-04-01 21:16:43] [PAGE  ] [admin/admin] [103.215.54.177] GET /leads/show.php?id=573 | Page loaded
[2026-04-01 21:16:45] [PAGE  ] [admin/admin] [103.215.54.177] GET /leads/convert.php?id=573 | Page loaded
[2026-04-01 21:18:09] [PAGE  ] [admin/admin] [103.215.54.177] POST /leads/convert.php?id=573 | Page loaded
[2026-04-01 21:18:09] [ACTION] [admin/admin] [103.215.54.177] POST /leads/convert.php?id=573 | Converted lead (ID: 573) to client (ID: 120)
[2026-04-01 21:18:09] [PAGE  ] [admin/admin] [103.215.54.177] GET /clients/show.php?id=120 | Page loaded
[2026-04-01 21:18:12] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 21:18:13] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/create.php | Page loaded
[2026-04-01 21:18:42] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+21%3A15%3A00&end=2026-04-04+01%3A00%3A00 | Page loaded
[2026-04-01 21:19:01] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+17%3A15%3A00&end=2026-04-04+01%3A00%3A00 | Page loaded
[2026-04-01 21:19:03] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+17%3A20%3A00&end=2026-04-04+01%3A00%3A00 | Page loaded
[2026-04-01 21:19:07] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+17%3A20%3A00&end=2026-04-04+05%3A00%3A00 | Page loaded
[2026-04-01 21:19:10] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+17%3A20%3A00&end=2026-04-04+05%3A20%3A00 | Page loaded
[2026-04-01 21:19:11] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+17%3A20%3A00&end=2026-04-04+17%3A20%3A00 | Page loaded
[2026-04-01 21:19:39] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+17%3A20%3A00&end=2026-04-05+17%3A20%3A00 | Page loaded
[2026-04-01 21:19:56] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+17%3A20%3A00&end=2026-04-04+17%3A20%3A00 | Page loaded
[2026-04-01 21:19:59] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+17%3A20%3A00&end=2026-04-05+17%3A20%3A00 | Page loaded
[2026-04-01 21:20:12] [PAGE  ] [admin/admin] [103.215.54.177] POST /reservations/create.php | Page loaded
[2026-04-01 21:20:12] [ACTION] [admin/admin] [103.215.54.177] POST /reservations/create.php | Created reservation (ID: 188)
[2026-04-01 21:20:12] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/show.php?id=188 | Page loaded
[2026-04-01 21:20:14] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/deliver.php?id=188 | Page loaded
[2026-04-01 21:22:40] [PAGE  ] [admin/admin] [103.215.54.177] POST /reservations/deliver.php?id=188 | Page loaded
[2026-04-01 21:22:40] [ACTION] [admin/admin] [103.215.54.177] POST /reservations/deliver.php?id=188 | Delivered reservation (ID: 188)
[2026-04-01 21:22:40] [ACTION] [admin/admin] [103.215.54.177] POST /reservations/deliver.php?id=188 | Ledger: posted income Reservation Delivery amount=6600 (entry ID: 1108)
[2026-04-01 21:22:40] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/show.php?id=188 | Page loaded
[2026-04-01 21:23:32] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 21:23:37] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 21:23:42] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?due_today=1 | Page loaded
[2026-04-01 21:23:46] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/return.php?id=179 | Page loaded
[2026-04-01 21:25:42] [PAGE  ] [-] [103.215.54.177] GET / | Page loaded
[2026-04-01 21:25:43] [PAGE  ] [-] [103.215.54.177] GET /auth/login.php | Page loaded
[2026-04-01 21:25:53] [PAGE  ] [-] [103.215.54.177] POST /auth/login.php | Page loaded
[2026-04-01 21:25:53] [ACTION] [admin/admin] [103.215.54.177] POST /auth/login.php | Login successful: Admin (role: admin)
[2026-04-01 21:25:53] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 21:26:00] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?due_today=1 | Page loaded
[2026-04-01 21:26:07] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/show.php?id=179 | Page loaded
[2026-04-01 21:31:18] [PAGE  ] [admin/admin] [103.215.54.177] POST /reservations/return.php?id=179 | Page loaded
[2026-04-01 21:31:18] [ACTION] [admin/admin] [103.215.54.177] POST /reservations/return.php?id=179 | Returned reservation (ID: 179)
[2026-04-01 21:31:18] [ACTION] [admin/admin] [103.215.54.177] POST /reservations/return.php?id=179 | Ledger: posted income Reservation Return amount=1638 (entry ID: 1109)
[2026-04-01 21:31:18] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/bill.php?id=179 | Page loaded
[2026-04-01 21:31:21] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/show.php?id=179 | Page loaded
[2026-04-01 21:31:28] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 21:31:31] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 21:31:37] [PAGE  ] [admin/admin] [103.215.54.177] GET /index.php | Page loaded
[2026-04-01 21:31:44] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php?status=rented | Page loaded
[2026-04-01 21:31:51] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php?status=rented&search=Swift&rented_date= | Page loaded
[2026-04-01 21:31:56] [PAGE  ] [admin/admin] [103.215.54.177] GET /vehicles/index.php?status=available&search=Swift | Page loaded
[2026-04-01 21:32:07] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 21:32:14] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/create.php | Page loaded
[2026-04-01 21:32:21] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+21%3A30%3A00&end=2026-04-15+01%3A00%3A00 | Page loaded
[2026-04-01 21:32:25] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+18%3A30%3A00&end=2026-04-15+01%3A00%3A00 | Page loaded
[2026-04-01 21:32:28] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+17%3A30%3A00&end=2026-04-15+01%3A00%3A00 | Page loaded
[2026-04-01 21:32:30] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+17%3A30%3A00&end=2026-04-15+05%3A00%3A00 | Page loaded
[2026-04-01 21:32:33] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+17%3A30%3A00&end=2026-04-15+05%3A30%3A00 | Page loaded
[2026-04-01 21:32:34] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/available_vehicles.php?start=2026-04-01+17%3A30%3A00&end=2026-04-15+17%3A30%3A00 | Page loaded
[2026-04-01 21:32:54] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 21:32:58] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 21:33:00] [PAGE  ] [admin/admin] [103.215.54.177] GET /clients/index.php | Page loaded
[2026-04-01 21:33:01] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 21:33:12] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?search=Nazarul&from_date=&to_date= | Page loaded
[2026-04-01 21:33:22] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?search=Haq&from_date=&to_date= | Page loaded
[2026-04-01 21:33:30] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?status=active&search=Haq | Page loaded
[2026-04-01 21:33:38] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
[2026-04-01 21:33:39] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php?status=active | Page loaded
[2026-04-01 21:36:02] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/return.php?id=143 | Page loaded
[2026-04-01 21:37:14] [PAGE  ] [admin/admin] [103.215.54.177] POST /reservations/return.php?id=143 | Page loaded
[2026-04-01 21:37:14] [ACTION] [admin/admin] [103.215.54.177] POST /reservations/return.php?id=143 | Returned reservation (ID: 143)
[2026-04-01 21:37:14] [ACTION] [admin/admin] [103.215.54.177] POST /reservations/return.php?id=143 | Ledger: posted income Reservation Return amount=2500 (entry ID: 1110)
[2026-04-01 21:37:14] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/bill.php?id=143 | Page loaded
[2026-04-01 21:37:16] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/show.php?id=143 | Page loaded
[2026-04-01 21:37:19] [PAGE  ] [admin/admin] [103.215.54.177] GET /reservations/index.php | Page loaded
